"Id","SalePrice"
1563,124671.943544062
1564,153186.664228263
1565,143977.466535897
1566,230842.682371304
1567,99254.6476942837
1568,220211.307410867
1569,120795.23442336
1570,125642.19876512
1571,122444.588431992
1572,136010.603935425
1573,217371.335934493
1574,145241.480143999
1575,200629.034993689
1576,201948.483666279
1577,199085.43126851
1578,150703.057827235
1579,140059.913099493
1580,189090.26582428
1581,137301.243523735
1582,133970.076807768
1583,295880.610427526
1584,235488.165544782
1585,144640.035707481
1586,72413.9572196298
1587,101408.794250335
1588,134794.87204885
1589,108448.718731528
1590,127688.642194259
1591,103418.511458097
1592,131000.40780865
1593,123407.374503585
1594,129716.146640817
1595,131506.448368847
1596,255026.494116189
1597,194920.135342374
1598,187902.313098427
1599,205015.804082251
1600,200877.181377583
1601,63010.3712678986
1602,112262.961840395
1603,78269.7329645315
1604,272457.924097643
1605,237117.910482117
1606,165917.248722431
1607,179689.181173967
1608,207766.666724858
1609,195064.156266336
1610,162010.177354414
1611,153348.480066479
1612,172550.896173323
1613,159710.699877512
1614,111995.666573162
1615,82586.5083470908
1616,82586.5083470908
1617,86641.7679677584
1618,125830.447945589
1619,136375.001278027
1620,179603.754258146
1621,139382.77654445
1622,142856.096374785
1623,249729.215698224
1624,193942.069410586
1625,131673.557718995
1626,161216.564775333
1627,180799.053539622
1628,255916.329542302
1629,168498.484860495
1630,390990.04005081
1631,226621.893980592
1632,266353.403832309
1633,162726.484015951
1634,181094.962159005
1635,178769.511603872
1636,166406.505940506
1637,191963.697711947
1638,210783.152948847
1639,181958.288385654
1640,256400.104585524
1641,182398.037053395
1642,236758.37411757
1643,235561.213766439
1644,224816.289435722
1645,167146.958017473
1646,150870.6199712
1647,166783.294586712
1648,147307.845205817
1649,131794.499730541
1650,119579.648982083
1651,119579.648982083
1652,96588.9800778287
1653,97249.543964965
1654,151532.037583377
1655,162188.331381079
1656,146954.731023876
1657,150774.456252699
1658,150177.07185769
1659,147052.716404087
1660,141945.563045537
1661,467165.987080811
1662,430555.021919124
1663,398510.243263187
1664,495033.128221553
1665,362413.985389072
1666,289829.909256878
1667,331784.673815661
1668,354361.660638579
1669,293575.938379615
1670,368094.641422633
1671,257953.087905469
1672,442793.09339137
1673,306459.807844998
1674,268665.048065144
1675,188142.897977135
1676,188321.964307646
1677,204109.943323587
1678,444942.0818898
1679,388357.442696419
1680,344438.847348371
1681,281777.147932909
1682,288604.462701217
1683,194046.867838886
1684,173460.834155458
1685,178681.094270364
1686,174206.692818633
1687,165036.619939082
1688,191412.584819702
1689,191412.584819702
1690,183120.76012123
1691,168910.370624593
1692,248764.540387471
1693,165036.619939082
1694,178029.916366482
1695,165955.265512001
1696,256054.315458161
1697,167275.287156597
1698,385771.298231587
1699,356220.799121282
1700,255035.474582075
1701,266879.172092121
1702,286238.190072662
1703,282502.587798971
1704,289536.764755034
1705,222816.280666015
1706,426640.761022992
1707,213597.08044268
1708,210149.064372734
1709,286330.716204881
1710,224715.031266569
1711,244335.369150839
1712,289916.499315574
1713,260363.901364314
1714,224381.569963585
1715,207529.881144591
1716,193472.920552494
1717,175808.044745526
1718,139132.80991161
1719,202512.59247798
1720,257421.486909222
1721,177703.169243339
1722,128905.353365937
1723,150251.28748675
1724,207936.542647294
1725,235679.706203107
1726,183778.672125217
1727,176716.033975757
1728,182656.61983764
1729,156181.003654002
1730,166692.661658612
1731,132599.05516408
1732,130136.742278158
1733,128004.060766391
1734,130042.213737418
1735,130201.02373954
1736,126472.723994273
1737,401973.690541869
1738,212660.544257862
1739,328451.073636487
1740,246893.994756077
1741,188139.905734358
1742,175491.310790142
1743,176121.298838195
1744,318418.497055446
1745,290179.470374158
1746,274280.405697801
1747,209511.527929005
1748,226886.706390494
1749,154638.249498272
1750,152963.88145456
1751,221986.618331582
1752,125167.720138445
1753,154043.625299736
1754,209720.077017119
1755,160643.220325931
1756,118348.11599227
1757,125167.720138445
1758,139216.023925177
1759,152451.001602806
1760,156065.403473966
1761,149962.715337879
1762,156651.222587393
1763,173248.489409437
1764,128264.823910625
1765,166365.792258946
1766,159391.021274365
1767,177450.034238606
1768,143586.453163
1769,170488.687653418
1770,132657.096570143
1771,144060.472475693
1772,149482.577107193
1773,133163.53281766
1774,149210.801420937
1775,139861.711802697
1776,131131.823933226
1777,115277.071419369
1778,131927.310472762
1779,121341.207188172
1780,157424.052206492
1781,141659.008418804
1782,94307.9631381152
1783,132822.495865893
1784,82626.4331114714
1785,114200.163593167
1786,168806.404618847
1787,160284.576542342
1788,70542.1696650743
1789,112286.230415172
1790,70906.6514073014
1791,188644.172359253
1792,152168.034510633
1793,136889.457913919
1794,140895.539309814
1795,143550.118373101
1796,125732.926618092
1797,136837.131304538
1798,130836.834896156
1799,115304.844636475
1800,123528.975584497
1801,127879.445067431
1802,157061.789586301
1803,161080.557311088
1804,138184.343212394
1805,132876.832363965
1806,119515.579180301
1807,130802.536215152
1808,117830.095478063
1809,105695.316126312
1810,128806.891022532
1811,99695.2656616891
1812,111154.593923018
1813,114354.121821388
1814,92955.2763229156
1815,70609.1979489682
1816,89960.2241847331
1817,136898.562323516
1818,154670.894210106
1819,119240.017006393
1820,73075.7137289846
1821,114457.987333492
1822,153766.064176848
1823,54654.1823484186
1824,153132.710255523
1825,120981.336206039
1826,103972.118264582
1827,110971.265187049
1828,138887.073284468
1829,144336.331743359
1830,141695.553088852
1831,145822.695305434
1832,110254.180240291
1833,134500.133551628
1834,131171.414308904
1835,127428.188375734
1836,145429.302872551
1837,87174.3510114621
1838,120518.933922292
1839,94076.7114149482
1840,133538.1662234
1841,130707.370102625
1842,98199.4624989197
1843,137836.401904053
1844,127081.243852351
1845,132595.382505875
1846,151318.82680429
1847,170721.430896665
1848,79612.6298989506
1849,113122.232980379
1850,125663.566693191
1851,138626.868624292
1852,125814.276246405
1853,128755.515047795
1854,166256.863767381
1855,161906.83913215
1856,212621.749174852
1857,146426.120545718
1858,161034.899691776
1859,133281.471782087
1860,160633.839582291
1861,133281.471782087
1862,273953.069685846
1863,273953.069685846
1864,273953.069685846
1865,317331.593120491
1866,329611.999407533
1867,253641.111731012
1868,251551.783752827
1869,196269.244586093
1870,235435.023041009
1871,257263.211631408
1872,172316.303586748
1873,244430.991802387
1874,137222.523422792
1875,196997.371659219
1876,189099.357641237
1877,201797.191401447
1878,214716.02531347
1879,131848.330943857
1880,137508.844354841
1881,232965.328589532
1882,244947.974323766
1883,200501.099800148
1884,215518.995444044
1885,226375.805832816
1886,236848.712415431
1887,196735.889977741
1888,260284.067202462
1889,171258.305043717
1890,124697.395096005
1891,135101.323958939
1892,104284.905016191
1893,130114.976374815
1894,136552.604551356
1895,139912.592429749
1896,114894.766195852
1897,127831.243491908
1898,112313.058717139
1899,172337.274779948
1900,162091.749608339
1901,175125.412450615
1902,167174.401916746
1903,251871.206450751
1904,153091.403133527
1905,205338.562965215
1906,167427.030485413
1907,219883.499881836
1908,125264.252104258
1909,140115.585520833
1910,134448.954220408
1911,194201.154541936
1912,314057.198391826
1913,171678.398367522
1914,63101.2483014112
1915,308406.955629601
1916,58212.2356956954
1917,253382.512276191
1918,130576.498569407
1919,156536.854823901
1920,164141.701931331
1921,398717.718086671
1922,319357.565485402
1923,209185.432446739
1924,214757.039144762
1925,238731.330610302
1926,368208.203960982
1927,134024.649899521
1928,158664.949237573
1929,120750.794758216
1930,131203.157073607
1931,135907.543008157
1932,138492.854814414
1933,161644.622297758
1934,180799.053539622
1935,172709.106774607
1936,180799.053539622
1937,179842.327433544
1938,179060.985957554
1939,259805.063314044
1940,200930.113417209
1941,179687.453671845
1942,183821.850890917
1943,198530.09392184
1944,317347.266565892
1945,367284.625068904
1946,180282.874507425
1947,346048.268953184
1948,191943.911166577
1949,221235.299628344
1950,176982.147815828
1951,230914.476315292
1952,225013.734964269
1953,159329.376613791
1954,199332.039678872
1955,150325.15034608
1956,316013.481199798
1957,170169.241596135
1958,272475.947579655
1959,150669.542937152
1960,116930.907105592
1961,130219.429397915
1962,96588.9800778287
1963,99896.9268267329
1964,106549.171716048
1965,145825.455829619
1966,162486.859148697
1967,265992.337058038
1968,424441.445371622
1969,392062.040360324
1970,478544.746769173
1971,459592.262928521
1972,368102.658023477
1973,293525.96036276
1974,297032.444050056
1975,454940.834313764
1976,253131.621756104
1977,345046.607347771
1978,413145.861958955
1979,372707.055555309
1980,196836.040603102
1981,340699.864668829
1982,214126.106131
1983,214126.106131
1984,177790.230938442
1985,202764.99281295
1986,205542.423358951
1987,178112.890421957
1988,181450.2569534
1989,189097.662659005
1990,223622.587118826
1991,204109.943323587
1992,195813.485078017
1993,171174.395765712
1994,228368.281001792
1995,184270.105779469
1996,253897.135578492
1997,350868.826192495
1998,355702.225174313
1999,254264.426257441
2000,305287.490950374
2001,254944.388705217
2002,228089.686004259
2003,264204.203967108
2004,251467.335374257
2005,222232.641918382
2006,225038.549638435
2007,279369.975773364
2008,191303.488219
2009,181773.173149153
2010,190443.123307722
2011,144809.535710362
2012,180338.480115376
2013,176212.872212921
2014,180222.025106878
2015,191275.515073999
2016,185435.411765597
2017,197304.319109271
2018,130168.34577267
2019,128156.06960247
2020,126122.11144764
2021,124671.943544062
2022,204576.306284126
2023,147453.058008888
2024,244780.903688226
2025,416759.458594232
2026,190818.415572458
2027,153118.107405609
2028,174237.260624879
2029,174257.346406999
2030,291581.835671638
2031,240598.542536955
2032,275072.748194329
2033,290226.924887549
2034,169871.426657816
2035,207375.920493132
2036,200201.9306957
2037,200847.051378843
2038,370309.455060089
2039,212863.137158646
2040,446210.355423436
2041,294832.816032579
2042,204866.786952895
2043,168438.500407763
2044,193777.29632268
2045,198997.003207653
2046,166158.869258264
2047,145758.704249053
2048,134487.19648584
2049,148390.03898008
2050,174165.710299842
2051,107584.768797827
2052,144379.49994966
2053,139348.7896324
2054,81391.84555013
2055,161374.433857619
2056,135224.278910638
2057,130766.122003518
2058,194161.106572434
2059,142523.731788248
2060,157073.234001501
2061,164512.042985398
2062,140821.988512796
2063,120020.863916413
2064,142636.490689576
2065,128005.81667854
2066,169338.542121105
2067,129085.870113771
2068,147109.248432298
2069,84934.246599145
2070,106121.820380874
2071,87787.365195987
2072,142195.775780389
2073,131684.375653057
2074,171173.828479744
2075,143031.396235923
2076,128053.943982218
2077,149543.335885055
2078,130910.83769586
2079,139122.832629542
2080,129285.41244882
2081,134503.727095158
2082,135125.052144755
2083,145796.358061849
2084,124491.937544952
2085,138406.240537736
2086,124241.74470491
2087,119294.113104729
2088,108452.149311349
2089,92323.6480756065
2090,133942.705025734
2091,107217.302030606
2092,128297.523205835
2093,129666.660502724
2094,126626.830169067
2095,145165.567981535
2096,83601.326144964
2097,94567.6998857099
2098,138052.439795407
2099,72843.5146532222
2100,104709.431640989
2101,126723.613940133
2102,132523.248622041
2103,89588.1877537743
2104,128614.317304533
2105,120422.213529597
2106,83843.4920436684
2107,187676.280314169
2108,110581.692861633
2109,109522.073283065
2110,127398.938718248
2111,166962.123297086
2112,146492.030106798
2113,120193.915327659
2114,113315.895358271
2115,155556.828571939
2116,117883.646426068
2117,153500.808259432
2118,126032.492048648
2119,109619.590814798
2120,105861.555374856
2121,105914.562174811
2122,92435.7555501786
2123,88940.068758241
2124,195784.10064448
2125,132255.443695606
2126,181630.798949221
2127,141885.397971396
2128,122287.429907674
2129,107056.567708338
2130,131292.299070397
2131,167707.841730252
2132,117881.310095707
2133,109612.348080521
2134,113343.538561741
2135,90666.2546858044
2136,75590.2994333311
2137,136383.889401851
2138,138828.107301675
2139,147949.287801347
2140,129743.015207464
2141,127081.243852351
2142,136171.844026793
2143,144722.70033755
2144,133871.672478884
2145,130299.06033139
2146,150317.871977978
2147,196867.536162267
2148,141807.033182098
2149,146884.745232302
2150,227127.628549692
2151,129308.925495338
2152,132069.681095327
2153,155764.087984062
2154,106091.836122846
2155,114140.706287034
2156,244581.027741271
2157,217402.755439979
2158,233874.258910184
2159,222722.900991997
2160,173462.71053327
2161,267101.265684957
2162,365071.280523482
2163,330713.392963151
2164,239695.297452032
2165,201460.032320613
2166,140923.937692987
2167,199827.383666816
2168,203705.473665439
2169,192821.532339174
2170,215165.874741092
2171,146554.602199712
2172,141309.566851292
2173,170120.00197497
2174,251360.793624511
2175,279335.54861603
2176,258101.887684562
2177,253031.379779925
2178,216252.526067123
2179,144640.035707481
2180,202378.813712866
2181,199817.124456783
2182,225314.12570237
2183,198027.127062993
2184,127452.499623751
2185,114347.194409962
2186,144019.970900713
2187,140229.45390465
2188,140646.932807183
2189,192679.859581554
2190,91639.5832733233
2191,91639.5832733233
2192,92042.2589341792
2193,106811.868375138
2194,94230.5610732198
2195,103221.869074606
2196,104765.866505592
2197,112441.438895154
2198,163561.701265721
2199,154452.413795093
2200,153147.950462165
2201,155047.110765886
2202,199144.783877959
2203,178451.817214061
2204,198522.023369592
2205,156846.966934768
2206,151932.882851477
2207,223385.95347791
2208,243519.068563068
2209,213837.109163474
2210,125264.252104258
2211,94123.0255637038
2212,104074.755333754
2213,97670.0432698748
2214,121796.9123355
2215,87942.0735093686
2216,141761.854632374
2217,69277.0660980128
2218,81403.9412693742
2219,71699.383659623
2220,67668.8382059678
2221,305893.96741407
2222,261483.615268812
2223,214372.596708322
2224,196040.786795823
2225,136389.475219421
2226,161291.8662336
2227,202648.146589042
2228,251404.41923232
2229,228592.669483044
2230,162010.177354414
2231,204315.302816653
2232,189785.279800132
2233,176072.647616244
2234,218319.046162961
2235,208741.135699718
2236,272963.724882739
2237,346841.848100659
2238,184595.217416181
2239,132439.683659584
2240,159234.764723875
2241,154101.037700212
2242,122446.534844273
2243,118284.655220742
2244,86641.1551224572
2245,86641.1551224572
2246,146136.137633949
2247,93886.6201840337
2248,124651.323422439
2249,127021.7445043
2250,133872.708861022
2251,121161.573746987
2252,163594.329705227
2253,162991.395352236
2254,172695.945416842
2255,182012.87381761
2256,180794.94406106
2257,210617.82990408
2258,179119.362584646
2259,179340.393994213
2260,156904.47181457
2261,189305.946267798
2262,198347.034485068
2263,317347.266565892
2264,453111.359010885
2265,184969.259308071
2266,310106.366740663
2267,397113.555693471
2268,387964.16819027
2269,161912.970988897
2270,174812.715349864
2271,207704.978985875
2272,199455.662431278
2273,159836.621652244
2274,164746.765974269
2275,179718.212905735
2276,177160.267973129
2277,187823.945627447
2278,150323.611213257
2279,133388.191626417
2280,115462.493477322
2281,168220.426889651
2282,166583.231383463
2283,96588.9800778287
2284,132269.601053652
2285,158055.11165078
2286,129870.991910099
2287,327616.676297907
2288,299979.869896316
2289,386654.944713902
2290,472166.321355273
2291,310327.660739047
2292,384026.56049674
2293,454187.495784577
2294,477089.477391341
2295,455221.424177968
2296,308083.248149948
2297,304112.669054497
2298,346070.677632766
2299,438125.716608428
2300,320695.498390195
2301,274586.782016754
2302,234066.991289182
2303,271497.338402096
2304,279536.326171952
2305,187395.340256552
2306,187395.340256552
2307,186515.834118133
2308,244399.851734252
2309,291544.668355564
2310,214126.106131
2311,194046.867838886
2312,185163.188272724
2313,180060.106504822
2314,172057.116645869
2315,179212.294318644
2316,194302.666547154
2317,178206.032560947
2318,178043.585676705
2319,173836.186041624
2320,184955.234477136
2321,234665.449922375
2322,176714.956977933
2323,167365.925849101
2324,165036.619939082
2325,227503.707782852
2326,165036.619939082
2327,217578.203205526
2328,223622.587118826
2329,181841.274157037
2330,180800.316471257
2331,378376.946289678
2332,469476.911049753
2333,314436.414391987
2334,268064.249908239
2335,250293.79596035
2336,331928.383279017
2337,210527.715618552
2338,251471.522067843
2339,242375.056728879
2340,359646.938695689
2341,220682.773177083
2342,243819.335324861
2343,221894.313846601
2344,238204.970242038
2345,256459.966671212
2346,222416.502079874
2347,201889.880167698
2348,235064.898631122
2349,179071.053910352
2350,271340.098018084
2351,285282.501487787
2352,274431.183531761
2353,254753.768013586
2354,128489.000590779
2355,159964.146332022
2356,149646.63679772
2357,216928.488634503
2358,194565.998020857
2359,132201.731604209
2360,126559.100610284
2361,135684.259344382
2362,288096.523503207
2363,135982.287224025
2364,147655.28393376
2365,208489.280996257
2366,196956.759310971
2367,241809.602613369
2368,196739.632671353
2369,244290.00942722
2370,173880.956154486
2371,175867.701042654
2372,203386.947806052
2373,250449.008350519
2374,299847.557626581
2375,266124.481622631
2376,356244.171568614
2377,418156.572607898
2378,152803.504238492
2379,205966.075959211
2380,145935.298400249
2381,160923.365615352
2382,191170.018456197
2383,197759.227030695
2384,223896.524227484
2385,147800.252945487
2386,141247.235327045
2387,138522.375058875
2388,115230.670286456
2389,135525.417870413
2390,140532.558672383
2391,134205.220026885
2392,125167.720138445
2393,167774.771655536
2394,141018.08518967
2395,174799.807810714
2396,148537.114568386
2397,178389.508258733
2398,125295.203010283
2399,82850.0773395339
2400,70783.4678216585
2401,116016.221200853
2402,139977.152089202
2403,150742.822371622
2404,143087.312341276
2405,155760.3809252
2406,131337.367187008
2407,128404.571200492
2408,144103.343965609
2409,140026.451436412
2410,168770.153083769
2411,126968.500588656
2412,145925.419197744
2413,143384.689882201
2414,144797.120612342
2415,152448.870230368
2416,133389.843316818
2417,132414.442156244
2418,126884.758573064
2419,131741.792543466
2420,127768.134877923
2421,135691.468296954
2422,114978.815070548
2423,104550.758697716
2424,148943.027895351
2425,212024.235723673
2426,112612.760838755
2427,123433.45081211
2428,154027.970578707
2429,124565.448330028
2430,130116.884168949
2431,137785.375256578
2432,132369.206566356
2433,142719.282020385
2434,144458.421100012
2435,143111.024939203
2436,106622.934533889
2437,124296.387312816
2438,125806.958653757
2439,114924.826347555
2440,125757.812521277
2441,96070.7023967347
2442,96801.73285411
2443,114910.340611226
2444,119051.990382128
2445,84058.5511105065
2446,115737.688178949
2447,200674.750630339
2448,127196.475617036
2449,109027.591500653
2450,135401.611469012
2451,119793.526734856
2452,174045.752397484
2453,87150.5432920279
2454,100195.261176436
2455,107490.212383824
2456,136479.660388626
2457,116905.804116683
2458,114692.69226846
2459,114455.319846
2460,145314.848539093
2461,118618.100664734
2462,132786.533243106
2463,130334.117207676
2464,139004.309613417
2465,146283.732581386
2466,127228.373818058
2467,144184.682791595
2468,94669.8252426904
2469,105429.832162488
2470,173286.507977311
2471,187558.331603891
2472,173523.446367598
2473,114400.051564529
2474,104235.657630224
2475,204176.291875671
2476,120164.225242658
2477,128763.847181851
2478,155428.099989951
2479,124872.914325606
2480,136319.923189184
2481,131017.82519912
2482,128231.284451067
2483,124671.943544062
2484,133484.705792302
2485,128996.962089635
2486,145303.502288634
2487,164021.775384878
2488,148396.085509654
2489,151781.041183268
2490,143298.241815871
2491,90689.7041088297
2492,197408.373608995
2493,136338.350959279
2494,151588.919209791
2495,102952.390843262
2496,247367.405493857
2497,139948.534787562
2498,120941.13203163
2499,94839.9199740851
2500,120542.623167021
2501,137309.747149443
2502,132693.267210399
2503,104167.811857862
2504,198010.357478444
2505,212817.323553678
2506,271989.738263504
2507,305213.723340682
2508,271989.738263504
2509,222620.902109181
2510,239768.077153703
2511,187100.272843546
2512,212619.418281138
2513,213494.812848987
2514,256542.177950892
2515,141971.605614487
2516,162791.537556544
2517,137267.156367025
2518,139792.05878749
2519,213959.376371727
2520,196895.533509263
2521,196453.527375154
2522,208096.805754233
2523,134777.723446459
2524,137080.313535289
2525,140689.360735844
2526,140483.257643767
2527,131848.330943857
2528,134777.723446459
2529,142361.645214347
2530,124921.15826691
2531,219397.516125123
2532,222886.371291218
2533,201723.093411837
2534,234531.629677135
2535,291378.380389281
2536,225376.306233651
2537,198960.888330279
2538,185111.819163859
2539,182570.344420679
2540,175353.732462231
2541,182428.168588435
2542,172316.630105109
2543,117806.627932144
2544,126789.012115364
2545,129127.047956311
2546,153476.353338242
2547,130979.51214145
2548,148398.693573658
2549,142974.266631953
2550,370267.319752324
2551,140338.076622706
2552,118214.957650327
2553,89543.9834280701
2554,125887.940689529
2555,98067.563033231
2556,97047.3906260786
2557,112048.612915521
2558,146345.559580661
2559,167940.069226151
2560,148256.433289072
2561,150256.774966743
2562,159662.000145775
2563,162352.704987098
2564,198884.825138057
2565,140578.240817449
2566,179519.525609095
2567,148897.257663223
2568,205854.980888799
2569,206026.571838572
2570,125264.252104258
2571,217044.544291078
2572,183334.283835944
2573,250411.599691696
2574,316594.980211986
2575,140393.533459399
2576,118771.283066653
2577,162571.130391741
2578,89221.2587338938
2579,66836.7217542062
2580,120071.491968584
2581,115066.022450897
2582,107930.757252147
2583,272752.146649887
2584,160600.217695102
2585,175223.716782243
2586,184746.002850592
2587,179441.387595148
2588,146821.729970464
2589,141904.673435673
2590,214564.139524129
2591,215168.109751121
2592,244366.797690604
2593,246886.518979114
2594,183901.878355715
2595,201199.70013443
2596,324543.816708707
2597,191856.474732159
2598,276344.452684207
2599,330441.00264901
2600,134244.678402026
2601,141355.088728736
2602,86271.2152816106
2603,86641.1551224572
2604,82586.5083470908
2605,86641.7679677584
2606,140792.004695363
2607,164269.826958865
2608,175938.857958495
2609,150682.708668462
2610,109846.361536361
2611,145618.221724798
2612,152123.717191748
2613,124651.323422439
2614,125396.104282603
2615,153517.084492094
2616,134975.170956533
2617,150534.926196477
2618,169526.637591354
2619,180398.96326771
2620,178029.916366482
2621,181019.189703759
2622,185665.141218315
2623,246576.725053706
2624,306962.65414767
2625,412633.646075541
2626,164243.388691442
2627,186424.445830093
2628,436130.115019071
2629,474258.171755457
2630,358835.948770478
2631,505189.240842354
2632,426834.896354504
2633,315305.438869476
2634,385002.736388727
2635,150817.34060629
2636,182603.285329676
2637,164439.863428144
2638,260356.744720376
2639,187499.334364343
2640,148607.899584178
2641,119579.648982083
2642,174492.089947162
2643,111187.469702579
2644,134615.274829295
2645,96588.9800778287
2646,96245.346587244
2647,96588.9800778287
2648,141023.612326015
2649,141002.695845119
2650,157555.966093326
2651,145825.455829619
2652,426375.195984985
2653,264444.370873881
2654,281476.816970032
2655,342740.650932169
2656,312575.0221561
2657,318130.486545091
2658,286377.0371328
2659,308840.717619909
2660,324881.749026865
2661,333295.879209075
2662,334302.301325173
2663,270924.905269487
2664,287755.515487687
2665,316797.282551112
2666,299806.410916863
2667,174013.101934304
2668,179709.242865381
2669,177832.227547314
2670,273300.702449351
2671,179709.242865381
2672,179352.421982981
2673,195511.695388001
2674,195533.338542614
2675,167629.071599811
2676,191412.584819702
2677,190361.703585989
2678,249908.503701667
2679,284144.350872922
2680,284857.529505176
2681,459083.614882901
2682,362688.605592658
2683,510183.109015679
2684,318312.851578943
2685,381825.644192308
2686,257326.581537071
2687,267083.35246805
2688,238555.608123041
2689,213496.884713484
2690,427496.113961619
2691,203502.957177918
2692,136121.786477812
2693,200154.230926025
2694,135140.37209182
2695,195120.238436871
2696,190300.905772959
2697,185321.550896066
2698,182444.346919609
2699,179796.057970309
2700,166968.028585166
2701,156745.49716865
2702,133554.908671829
2703,142709.901581416
2704,140242.424915123
2705,129540.277841311
2706,126037.717194846
2707,132235.550608012
2708,131711.911151881
2709,117833.486757148
2710,127524.283597053
2711,330605.972317706
2712,418409.975840027
2713,184642.322445037
2714,165168.246976597
2715,175867.701042654
2716,156375.261380988
2717,184611.538711763
2718,250769.456634802
2719,150205.045562817
2720,167348.692854
2721,140114.950151291
2722,149858.141230889
2723,141015.584080425
2724,125167.720138445
2725,134123.575661631
2726,144751.692768064
2727,162200.852936142
2728,160892.581453831
2729,144812.083020895
2730,143587.088274382
2731,120080.042833845
2732,125900.657532546
2733,154193.804897421
2734,143188.849078224
2735,139615.408058467
2736,136344.605071359
2737,126076.01967097
2738,151319.768995406
2739,156288.419806673
2740,140639.854594173
2741,144354.529425998
2742,155839.387799789
2743,142684.822399087
2744,143182.589160238
2745,135931.031392448
2746,127973.413133394
2747,159769.491154992
2748,124436.172865767
2749,129158.303815718
2750,135320.589916995
2751,123880.630306624
2752,199532.048880466
2753,147811.726369323
2754,180108.131423553
2755,141890.796808294
2756,86369.969714786
2757,95969.9337687245
2758,69172.9500490616
2759,139025.476508505
2760,119907.270360361
2761,143772.531969632
2762,146075.179834052
2763,167859.081016671
2764,164749.510149524
2765,233842.797323847
2766,142409.189116849
2767,93849.3775184473
2768,138498.818519111
2769,139830.901204275
2770,158876.819317103
2771,124491.937544952
2772,122630.232443219
2773,135579.940207158
2774,128952.078139299
2775,105966.043647165
2776,137245.221070394
2777,142196.20598092
2778,121338.577691349
2779,123765.481426775
2780,105478.024737799
2781,98985.9232862526
2782,92126.4352888456
2783,92465.7904797393
2784,123145.908538159
2785,143256.748658001
2786,64951.513273057
2787,118502.064149032
2788,79985.8247455158
2789,174308.375639302
2790,92339.2828056287
2791,124773.272008379
2792,73985.5141781202
2793,148257.82754443
2794,92400.292980283
2795,123707.812676443
2796,104061.54978581
2797,187016.775838781
2798,105322.543162604
2799,99625.8924691996
2800,87427.6507736721
2801,106131.118482312
2802,139813.059820539
2803,166003.513299944
2804,126778.501574827
2805,91612.0874940502
2806,108404.880046397
2807,158172.331813207
2808,141136.306051697
2809,131795.496777015
2810,136750.679104743
2811,154928.49025765
2812,142553.200062113
2813,159860.390742402
2814,161716.662584598
2815,114701.648112073
2816,264043.958031309
2817,149859.99907994
2818,128621.673376182
2819,187594.660945304
2820,129752.750078417
2821,111044.520537071
2822,168673.56995054
2823,239096.543043651
2824,153769.071042672
2825,131127.276305166
2826,127312.07069941
2827,136629.935679042
2828,236071.121381465
2829,192184.740411476
2830,244414.717153101
2831,185884.805993249
2832,211289.920420461
2833,260866.865335221
2834,216785.988961282
2835,220561.085159209
2836,199202.784232645
2837,194492.084553363
2838,144337.291213439
2839,183477.727811151
2840,194353.14166368
2841,200292.539215036
2842,211253.395464878
2843,159078.730475214
2844,168752.662135434
2845,129222.52130171
2846,208149.764714867
2847,188814.247038574
2848,197953.703279023
2849,212498.315978388
2850,253056.608844279
