"Id","SalePrice"
2486,157965.390369707
2487,189952.73787464
2488,157487.717967513
2489,160548.922841982
2490,152259.280186445
2491,87947.0056686742
2492,178606.844760263
2493,138438.356755876
2494,156175.382099181
2495,91124.3636187639
2496,250724.684961509
2497,146679.447691066
2498,124508.845806645
2499,95037.7810302083
2500,132919.380241657
2501,137103.34916729
2502,153974.198828589
2503,99841.3967044888
2504,179535.646073955
2505,222729.000210747
2506,258502.860989074
2507,365570.625588044
2508,258502.860989074
2509,217425.869366805
2510,231727.400005078
2511,179396.612028459
2512,206369.609359785
2513,208829.555802262
2514,232330.320329096
2515,146850.073535647
2516,163948.984883281
2517,135951.395441745
2518,147873.562828665
2519,217171.004343009
2520,205575.729521926
2521,184115.987811265
2522,218090.583930472
2523,134252.848714191
2524,137089.714608484
2525,138427.838500668
2526,136237.699925444
2527,122390.449290308
2528,129862.215629676
2529,133495.035714048
2530,114773.358744674
2531,244447.959074584
2532,227238.170498086
2533,192847.5935571
2534,233714.091064211
2535,316821.5383304
2536,244874.310133803
2537,221620.600771793
2538,186390.51415972
2539,193284.469786524
2540,173933.320585627
2541,182598.390626735
2542,160145.72312288
2543,136000.261156096
2544,123466.927742595
2545,125598.536254547
2546,142163.063427202
2547,142802.503238851
2548,143321.050561825
2549,161095.945033683
2550,256942.209149469
2551,145347.531247903
2552,127261.175332774
2553,83499.9458985267
2554,107426.131516522
2555,111476.758862751
2556,113209.572338189
2557,118768.332210951
2558,172210.303184339
2559,128405.584789276
2560,127868.325002927
2561,138828.843360512
2562,125889.329230319
2563,140984.600459678
2564,169751.40363679
2565,121080.713244814
2566,151088.539775887
2567,128041.771433414
2568,185017.658779359
2569,183493.066977963
2570,119821.071854576
2571,164804.511025247
2572,194524.244522996
2573,211724.909841642
2574,223780.6409873
2575,126852.947961613
2576,129953.398761806
2577,161566.501275433
2578,90155.499645812
2579,70936.5587142029
2580,125069.530771731
2581,129601.576808422
2582,113466.328045129
2583,276896.981239988
2584,152866.034661589
2585,175315.33825099
2586,204085.80060734
2587,209277.970401868
2588,152864.850436671
2589,149921.617980567
2590,218551.541274576
2591,201637.738161603
2592,217832.820568781
2593,239979.329872242
2594,172107.928639769
2595,207562.72982532
2596,332780.707059302
2597,186275.64205678
2598,281275.236090312
2599,280432.100093696
2600,134599.933526221
2601,143181.040829551
2602,92940.8406374437
2603,91496.0085635128
2604,83915.2613228215
2605,90700.7041909241
2606,143359.193926615
2607,181435.109351591
2608,197585.766048413
2609,162482.422531029
2610,111923.488383858
2611,137565.660729516
2612,150260.008565749
2613,127344.872813098
2614,129196.904995118
2615,148730.99861779
2616,140088.708120082
2617,199403.512785421
2618,182500.985615008
2619,205385.296065161
2620,185025.319413872
2621,177639.590307559
2622,182781.680786189
2623,251588.860446745
2624,295077.289886583
2625,312094.283759724
2626,164472.232693942
2627,195083.677088324
2628,409244.069792353
2629,471976.309571614
2630,332065.458132519
2631,417882.272600799
2632,393208.187226959
2633,298671.284926581
2634,371697.878982994
2635,151508.147130525
2636,190415.990596633
2637,178574.652509689
2638,263874.682588771
2639,189259.171386227
2640,149212.083379306
2641,111404.040045364
2642,199749.06366224
2643,107115.355995947
2644,138151.079376452
2645,98243.7627970886
2646,97898.7202414662
2647,101437.101836036
2648,151600.569038846
2649,146128.945716856
2650,153350.356804534
2651,157781.940966984
2652,429361.854283812
2653,242006.094543832
2654,242629.216552365
2655,367592.671592991
2656,307013.96037554
2657,320484.055562397
2658,262913.083015284
2659,303225.937270597
2660,334236.204285466
2661,339672.0983258
2662,351972.27731296
2663,283591.769143928
2664,263799.81790825
2665,311102.078669154
2666,281886.811719359
2667,170518.554674991
2668,180484.045537436
2669,171810.17569107
2670,296694.912738168
2671,180484.045537436
2672,198226.32899258
2673,212869.529744176
2674,213708.069504101
2675,175738.264718118
2676,185271.016540293
2677,203542.500757711
2678,261828.939912281
2679,279829.581168912
2680,278742.279702066
2681,448017.043718098
2682,339847.029400088
2683,489963.158957874
2684,317268.972571512
2685,358033.730894303
2686,251298.109741698
2687,312901.357358853
2688,224594.791796944
2689,211549.469918034
2690,477279.220132164
2691,178472.64623453
2692,134282.790144796
2693,192641.186901948
2694,132872.519673055
2695,186505.177569301
2696,184559.578038567
2697,189590.659403272
2698,190419.056395859
2699,174065.883486468
2700,158394.3533792
2701,158475.710509586
2702,120748.704841078
2703,138524.838840256
2704,146451.897203944
2705,127672.857301258
2706,121526.940859825
2707,122258.036174617
2708,134249.760362139
2709,110017.457203592
2710,132817.284229815
2711,266851.336886852
2712,391553.929679332
2713,181855.616490837
2714,157775.635346709
2715,167519.914044024
2716,157064.898960281
2717,174291.286965773
2718,231237.557310306
2719,145569.85659112
2720,173283.991644782
2721,141634.422061481
2722,154744.692226872
2723,152211.527811668
2724,128624.486799479
2725,135931.517991854
2726,143311.401725785
2727,179881.256858673
2728,164178.385760671
2729,153096.324020451
2730,141696.56595595
2731,123350.575315918
2732,114834.528983087
2733,166243.00909752
2734,141292.782961647
2735,134698.120450852
2736,144336.613070679
2737,129076.944989414
2738,141506.810537473
2739,162177.598486265
2740,136806.611248004
2741,147409.100685968
2742,150249.165791057
2743,143868.406920384
2744,151604.064549139
2745,142025.565557057
2746,136298.215307757
2747,154148.941403226
2748,114553.353014125
2749,131995.638369158
2750,124604.866644325
2751,128712.60207356
2752,239479.23085685
2753,155480.342965783
2754,245309.39402722
2755,123912.080285297
2756,90391.3673225481
2757,78033.0303016973
2758,91272.7933291303
2759,155201.286185815
2760,131839.69550015
2761,145019.699416119
2762,144242.041664164
2763,203661.159182063
2764,157293.574837388
2765,295655.29867715
2766,132250.709929322
2767,84684.0693846571
2768,129113.342202323
2769,140653.476077623
2770,163626.90636101
2771,124332.750222729
2772,123220.50332687
2773,144647.178269734
2774,131200.252476341
2775,120892.960878807
2776,145827.672050406
2777,147774.315575077
2778,118661.80945678
2779,105735.923618461
2780,102039.843909428
2781,94456.9425761973
2782,91557.7362470048
2783,87263.2706019493
2784,125882.761687264
2785,123914.458369114
2786,71287.4200954567
2787,111670.767999823
2788,81656.0803324389
2789,199976.087625685
2790,84074.0499744498
2791,116399.614105302
2792,78193.896698579
2793,165981.065454455
2794,93338.6544666506
2795,110620.990996937
2796,98813.7332493781
2797,201471.797989006
2798,106419.890253989
2799,113078.672525698
2800,76461.4784987638
2801,107477.136244708
2802,138422.701898127
2803,153030.957084654
2804,140289.79820976
2805,97957.3779279602
2806,103637.034923185
2807,166670.21474
2808,147274.822626361
2809,129220.594649816
2810,137400.211773246
2811,152874.617946226
2812,144459.760798474
2813,141137.224317094
2814,149899.606348247
2815,103301.900108272
2816,233621.214703518
2817,136627.078885828
2818,123545.292246386
2819,166973.937658433
2820,139373.134529181
2821,114546.859701692
2822,174398.724207376
2823,237369.456276081
2824,173434.511385324
2825,150067.340123077
2826,132250.554938847
2827,146679.447691066
2828,212750.461579677
2829,184054.652902761
2830,235398.398957495
2831,190040.671683994
2832,227274.189604053
2833,264213.598646473
2834,207310.44519825
2835,218770.330835732
2836,191056.321958003
2837,161072.441054607
2838,146726.171640649
2839,175033.48754545
2840,214899.03285897
2841,198511.87692795
2842,220839.994922783
2843,136695.913136958
2844,147894.222775837
2845,121227.629129728
2846,205997.109803219
2847,196669.421253949
2848,218784.810064207
2849,201961.479867268
2850,279322.501354198
